,tweet_id,task_1,full_tweet,tweet_raw_text,hashtags,smiley,emoji,url,mentions,numerals,reserved_word,emotext,segmented_hash
3530,3531,NOT,Suna hai #INDIA rape bohat hotay hain .,Suna hai rape bohat hotay hain .,['#INDIA'],[],[],[],[],[],[],[],['india']
3531,3532,NOT,@virendersehwag #Pakistan baapo bharat matta ka rape karte hoye #ChampionsTrophy2017 #PAKvIND,baapo bharat matta ka rape karte hoye,"['#Pakistan', '#ChampionsTrophy2017', '#PAKvIND']",[],[],[],['@virendersehwag'],[],[],[],"['pakistan', 'champions trophy 2017', 'pa kv ind']"
3532,3533,NOT,bete ne baap ka toh rape kar diya viru ji. @virendersehwag @abpnewshindi @abpnewstv,bete ne baap ka toh rape kar diya viru ji.,[],[],[],[],"['@virendersehwag', '@abpnewshindi', '@abpnewstv']",[],[],[],[]
3533,3534,NOT,Dekhen bahit na aiegaa apky rape honay k chances ziada hai@nawt_your_bhai,Dekhen bahit na aiegaa apky rape honay k chances ziada hai,[],[],[],[],['@nawt_your_bhai'],[],[],[],[]
3534,3535,NOT,Abhi jo ground mai terrorism ho raha hai who kisi sorat band nahi hona :),Abhi jo ground mai terrorism ho raha hai who kisi sorat band nahi hona,[],[':)'],[],[],[],[],[],[],[]
3535,3536,HOF,"#INDvPAK Apne Desh ki national game   hockey hai,,, usme aj india ne pak ko 7-1 se hraya hai,,cricket Angrejo ka khel hai ,, i hate crik","Apne Desh ki national game hockey hai,,, usme aj india ne pak ko -1 se hraya hai,,cricket Angrejo ka khel hai ,, i hate crik",['#INDvPAK'],[],[],[],[],[' 7'],[],[],['in dv pak']
3536,3537,NOT,Waqai Baap Baap hota hai sara sal bacho ko khus krta hai But Fathers Day ko tumary jasy bacho ka #Gang_Bang rape hna chaheya lol!@chintskap pic.twitter.com/dXK7gIVhBy,Waqai Baap Baap hota hai sara sal bacho ko khus krta hai But Fathers Day ko tumary jasy bacho ka rape hna chaheya lol!,['#Gang_Bang'],[],[],['pic.twitter.com/dXK7gIVhBy'],['@chintskap'],[],[],[],['gang _ bang']
3537,3538,NOT,Aaj pakista ne world ke no batsman ka rape kar diya,Aaj pakista ne world ke no batsman ka rape kar diya,[],[],[],[],[],[],[],[],[]
3538,3539,HOF,@chintskap haan bhaoooo.. ye terrorism se kam nahi hai .. dekho bohot gandi li hai .. khoon toh nahi nikal raha??,haan bhaoooo.. ye terrorism se kam nahi hai .. dekho bohot gandi li hai .. khoon toh nahi nikal raha??,[],[],[],[],['@chintskap'],[],[],[],[]
3539,3540,NOT,@chintskap Kaisa kiya terrorism? Ab batao tumhara BAAP kaun hai? Bilkul isi tarah hum Kashmir bhee lai karr rahaygay,Kaisa kiya terrorism? Ab batao tumhara BAAP kaun hai? Bilkul isi tarah hum Kashmir bhee lai karr rahaygay,[],[],[],[],['@chintskap'],[],[],[],[]
3540,3541,NOT,Aaj india ka rape ho geya #IndVsPak,Aaj india ka rape ho geya,['#IndVsPak'],[],[],[],[],[],[],[],['ind vs pak']
3541,3542,NOT,Nahi woh abhi rape karwa raha hai aankh band kar k,Nahi woh abhi rape karwa raha hai aankh band kar k,[],[],[],[],[],[],[],[],[]
3542,3543,NOT,"@chintskap Rishi Kapoor sahab, ap k saath tau ground mai terrorism hogya. @virendersehwag jee bilkul baap baap hota hai. #INDvPAK","Rishi Kapoor sahab, ap k saath tau ground mai terrorism hogya. jee bilkul baap baap hota hai.",['#INDvPAK'],[],[],[],"['@chintskap', '@virendersehwag']",[],[],[],['in dv pak']
3543,3544,NOT,"Aur suna phuddu, ho gea na rape tere India ka? Baatain chodnay wali machine. Baap Pakistan hi hai tm logun ka.","Aur suna phuddu, ho gea na rape tere India ka? Baatain chodnay wali machine. Baap Pakistan hi hai tm logun ka.",[],[],[],[],[],[],[],[],[]
3544,3545,NOT,hahaha Ganduu hum dekh rahay hain.. tu b dekh raha hay na aona rape hotay hoye baap k hatho,hahaha Ganduu hum dekh rahay hain.. tu b dekh raha hay na aona rape hotay hoye baap k hatho,[],[],[],[],[],[],[],[],[]
3545,3546,NOT,Yar TV band kerdo. Ramadan may kisi ka rape hotay huay dekhna sahi nahi,Yar TV band kerdo. Ramadan may kisi ka rape hotay huay dekhna sahi nahi,[],[],[],[],[],[],[],[],[]
3546,3547,NOT,@virendersehwag ayy chuttiye teri maa ka to rape ho gya aaj ovel main,ayy chuttiye teri maa ka to rape ho gya aaj ovel main,[],[],[],[],['@virendersehwag'],[],[],[],[]
3547,3548,HOF,Chutiya he is. I hate him.,Chutiya he is. I hate him.,[],[],[],[],[],[],[],[],[]
3548,3549,HOF,Team india ko aankho per bithane ka ye hi natija hota hai..... i hate team india,Team india ko aankho per bithane ka ye hi natija hota hai..... i hate team india,[],[],[],[],[],[],[],[],[]
3549,3550,NOT,100 to kr lo yaar kyun rape ka case krwana hai? #INDVPAK,to kr lo yaar kyun rape ka case krwana hai?,['#INDVPAK'],[],[],[],[],['100'],[],[],['indvpak']
3550,3551,NOT,Stop Indian terrorism in Kashmir. Lagata hai baap baita donu ko aaj kal kaam Nahi mil raha.,Stop Indian terrorism in Kashmir. Lagata hai baap baita donu ko aaj kal kaam Nahi mil raha.,[],[],[],[],[],[],[],[],[]
3551,3552,HOF,Aaj nahi Jeetenge... Aur bana lo rape jokes. Uske bacche ko terrorist bola ye to hoga hi...,Aaj nahi Jeetenge... Aur bana lo rape jokes. Uske bacche ko terrorist bola ye to hoga hi...,[],[],[],[],[],[],[],[],[]
3552,3553,NOT,Yeh baap ka rape kesa lag raha hai? Rishi kapooray pic.twitter.com/NDkkpRvelQ,Yeh baap ka rape kesa lag raha hai? Rishi kapooray,[],[],[],['pic.twitter.com/NDkkpRvelQ'],[],[],[],[],[]
3553,3554,NOT,@chintskap helooo hate mongrer...BAAP BAAP HOTA HAI..Amir to kohli...!,helooo hate mongrer...BAAP BAAP HOTA HAI..Amir to kohli...!,[],[],[],[],['@chintskap'],[],[],[],[]
3554,3555,HOF,"I hate this country so much, wapis Pakistan jana hai. Sakoon se match bhi nahi dekhne de rahe. Zehar.","I hate this country so much, wapis Pakistan jana hai. Sakoon se match bhi nahi dekhne de rahe. Zehar.",[],[],[],[],[],[],[],[],[]
3555,3556,NOT,Jai trop hate putain,Jai trop hate putain,[],[],[],[],[],[],[],[],[]
3556,3557,NOT,"Ab choodo yaar nahy, asli terrorism tou ab shuru hua hay!","Ab choodo yaar nahy, asli terrorism tou ab shuru hua hay!",[],[],[],[],[],[],[],[],[]
3557,3558,NOT,Sir aaj ka #BhartiRape BHI terrorism mein aata hai kia #PakvsInd #ICCChampionsTrophyFinal,Sir aaj ka BHI terrorism mein aata hai kia,"['#BhartiRape', '#PakvsInd', '#ICCChampionsTrophyFinal']",[],[],[],[],[],[],[],"['bharti rape', 'pakvs ind', 'icc champions trophy final']"
3558,3559,NOT,ghar jalana aur rape krna idians k kaam hai. Hum Allah ka shukar hai aisay kaam nai krtay.,ghar jalana aur rape krna idians k kaam hai. Hum Allah ka shukar hai aisay kaam nai krtay.,[],[],[],[],[],[],[],[],[]
3559,3560,NOT,Aur ye jo terrorism wali baat kr rahe ho is liye kr rahe ho kyon ke ab koi jawab nhi mil raha,Aur ye jo terrorism wali baat kr rahe ho is liye kr rahe ho kyon ke ab koi jawab nhi mil raha,[],[],[],[],[],[],[],[],[]
3560,3561,HOF,Abhi terrorism aur baqi hai mere dost @chintskappic.twitter.com/T4V5ejyywa,Abhi terrorism aur baqi hai mere dost,[],[],[],['chintskappic.twitter.com/T4V5ejyywa'],['@chintskappic'],[],[],[],[]
3561,3562,NOT,Hum terrorism rukh daity hai app yadve ko rok sakty ho app ki raw bhoki mar jai gee,Hum terrorism rukh daity hai app yadve ko rok sakty ho app ki raw bhoki mar jai gee,[],[],[],[],[],[],[],[],[]
3562,3563,NOT,Suna hai kohli ka rape ho gya hai,Suna hai kohli ka rape ho gya hai,[],[],[],[],[],[],[],[],[]
3563,3564,HOF,I hate Yuvraj https://twitter.com/MenHunPakistani/status/876379416896704514 …,I hate Yuvraj,[],[],[],['https://twitter.com/MenHunPakistani/status/876379416896704514'],[],[],[],[],[]
3564,3565,HOF,i hate Dhanapur,i hate Dhanapur,[],[],[],[],[],[],[],[],[]
3565,3566,NOT,Bolay bolay.. Filhal tw live rape dekhey !!,Bolay bolay.. Filhal tw live rape dekhey !!,[],[],[],[],[],[],[],[],[]
3566,3567,NOT,bhai ye to bht ganda rape horha he. ab mardo k b rape hone lage tumhare han?,bhai ye to bht ganda rape horha he. ab mardo k b rape hone lage tumhare han?,[],[],[],[],[],[],[],[],[]
3567,3568,NOT,Logic samaj aata tho Bhai tum log poore duniya me terrorism Kyo failate,Logic samaj aata tho Bhai tum log poore duniya me terrorism Kyo failate,[],[],[],[],[],[],[],[],[]
3568,3569,HOF,This is y I hate Rohit Sharma ... Rohit ne de diya mauka...,This is y I hate Rohit Sharma ... Rohit ne de diya mauka...,[],[],[],[],[],[],[],[],[]
3569,3570,NOT,Tum kaisa kah sakto ho hum terrorism phala rahen sala hum na teri biwi ke shalwar ma bomb chora tha kiya ba..!!,Tum kaisa kah sakto ho hum terrorism phala rahen sala hum na teri biwi ke shalwar ma bomb chora tha kiya ba..!!,[],[],[],[],[],[],[],[],[]
3570,3571,NOT,Sab se zaida ashwin ka rape hua hai. #INDvPAK,Sab se zaida ashwin ka rape hua hai.,['#INDvPAK'],[],[],[],[],[],[],[],['in dv pak']
3571,3572,NOT,Abe gandu... Hum baap log hi hain!! Gawar saale pehle apna terrorism wala desh ko sambhalo,Abe gandu... Hum baap log hi hain!! Gawar saale pehle apna terrorism wala desh ko sambhalo,[],[],[],[],[],[],[],[],[]
3572,3573,NOT,Bilkul sir terrorism hi khatm karne ki koshish kar rahe hain Kulbhoshan ki phaansi se kuch to kami ayegi hi.,Bilkul sir terrorism hi khatm karne ki koshish kar rahe hain Kulbhoshan ki phaansi se kuch to kami ayegi hi.,[],[],[],[],[],[],[],[],[]
3573,3574,HOF,Shaqal say he tu kisi rape  ki paidawar lagta hai  bata kitnay bap hain Teray,Shaqal say he tu kisi rape ki paidawar lagta hai bata kitnay bap hain Teray,[],[],[],[],[],[],[],[],[]
3574,3575,HOF,Abhi kulbushan Yadav ko phansi de kar terrorism band karty hain.,Abhi kulbushan Yadav ko phansi de kar terrorism band karty hain.,[],[],[],[],[],[],[],[],[]
3575,3576,NOT,Nd hmare bhagwan Ko convo me law tum ab tum ye bhi Bata do tumhare tharki mohd ne 9yrs ki bacchi ayesha ka rape q kia.gawar tharki mohd,Nd hmare bhagwan Ko convo me law tum ab tum ye bhi Bata do tumhare tharki mohd ne yrs ki bacchi ayesha ka rape q kia.gawar tharki mohd,[],[],[],[],[],[' 9'],[],[],[]
3576,3577,HOF,I hate this gola bhallo Yuvraj Singh,I hate this gola bhallo Yuvraj Singh,[],[],[],[],[],[],[],[],[]
3577,3578,NOT,Aur india ki un aurton se bhi ziyada hai jo rape victim nahin hain https://twitter.com/Trendulkar/status/876413007433170944 …,Aur india ki un aurton se bhi ziyada hai jo rape victim nahin hain,[],[],[],['https://twitter.com/Trendulkar/status/876413007433170944'],[],[],[],[],[]
3578,3579,HOF,Pakistan jeet rahi hai chalo iftari rakh lete how much I hate this,Pakistan jeet rahi hai chalo iftari rakh lete how much I hate this,[],[],[],[],[],[],[],[],[]
3579,3580,NOT,Wahi tho apne yahan thoda rape cases badhte hain aur hamein kharab lagne lagta hai.,Wahi tho apne yahan thoda rape cases badhte hain aur hamein kharab lagne lagta hai.,[],[],[],[],[],[],[],[],[]
3580,3581,NOT,"Khila v dete h inhe,indians ki tatti khake toh Inhe dimag aaye.Dimag toh terrorism k alava or kisy chiz me lagta Ni inkakhake toh aaye","Khila v dete h inhe,indians ki tatti khake toh Inhe dimag aaye.Dimag toh terrorism k alava or kisy chiz me lagta Ni inkakhake toh aaye",[],[],[],[],[],[],[],[],[]
3581,3582,NOT,Haan teri maa ki choot mein kitne rape huey the jo tu hua?,Haan teri maa ki choot mein kitne rape huey the jo tu hua?,[],[],[],[],[],[],[],[],[]
3582,3583,NOT,Itti khushi ki baat nhin hai century bna ke ja raha hai vo hate u so much Mr. Zaman,Itti khushi ki baat nhin hai century bna ke ja raha hai vo hate u so much Mr. Zaman,[],[],[],[],[],[],[],[],[]
3583,3584,HOF,"Accha theek he matt band karo terrorism. Jab Taliban aapke schools main ghuskar khoon ki Holi khelte hain, tab kaisa lagta he aapko!","Accha theek he matt band karo terrorism. Jab Taliban aapke schools main ghuskar khoon ki Holi khelte hain, tab kaisa lagta he aapko!",[],[],[],[],[],[],[],[],[]
3584,3585,NOT,#Pakistan 700 Runs karle lekin #BaapBaapHotaHai tu toh jeet nehi payega! #CT2017 aukat kya hain tera #terrorism,Runs karle lekin tu toh jeet nehi payega! aukat kya hain tera,"['#Pakistan', '#BaapBaapHotaHai', '#CT2017', '#terrorism']",[],[],[],[],[' 700'],[],[],"['pakistan', 'baap baap hota hai', 'ct 2017', 'terrorism']"
3585,3586,NOT,"Bus isi mein khusi mil jayegi tumhare desh ko, aur toh kuch kar nahi sakte terrorism ke alawa tum log","Bus isi mein khusi mil jayegi tumhare desh ko, aur toh kuch kar nahi sakte terrorism ke alawa tum log",[],[],[],[],[],[],[],[],[]
3586,3587,NOT,Motherchod wo to ajse 100 sal pehle nahi tha. Pichle 20 saal se US ungli Kar raha hai isiliye terrorism hue hai https://twitter.com/imkks7777777/status/876386053342547968 …,Motherchod wo to ajse sal pehle nahi tha. Pichle saal se US ungli Kar raha hai isiliye terrorism hue hai,[],[],[],['https://twitter.com/imkks7777777/status/876386053342547968'],[],"[' 100', ' 20']",[],[],[]
3587,3588,NOT,Bhai ye india ka rape chal raha hai,Bhai ye india ka rape chal raha hai,[],[],[],[],[],[],[],[],[]
3588,3589,NOT,Bhai ye india ka rape chal raha hai.,Bhai ye india ka rape chal raha hai.,[],[],[],[],[],[],[],[],[]
3589,3590,NOT,Blooch mie dkho kitne rape hoo rahe sabse jadya rape Pak maie hei hoote hai,Blooch mie dkho kitne rape hoo rahe sabse jadya rape Pak maie hei hoote hai,[],[],[],[],[],[],[],[],[]
3590,3591,NOT,Aaj terrorism k sath tmhare ghar warh jayen ge.,Aaj terrorism k sath tmhare ghar warh jayen ge.,[],[],[],[],[],[],[],[],[]
3591,3592,NOT,Jadeja ka rape hogya hai,Jadeja ka rape hogya hai,[],[],[],[],[],[],[],[],[]
3592,3593,NOT,Aur tum log rape karna chor do humain b haar manzoor hogi,Aur tum log rape karna chor do humain b haar manzoor hogi,[],[],[],[],[],[],[],[],[]
3593,3594,HOF,ji ...mujhe to sardaron par bane jokes bhi pasand nahi ...i hate it,ji ...mujhe to sardaron par bane jokes bhi pasand nahi ...i hate it,[],[],[],[],[],[],[],[],[]
3594,3595,NOT,Ha ha ha jaise pak me rape nahi hota!! Bhai pak is the no 1 in terrorist supply. Riot hua bandh bhi hogaya pak ne kya terrorism chor diya?,Ha ha ha jaise pak me rape nahi hota!! Bhai pak is the no in terrorist supply. Riot hua bandh bhi hogaya pak ne kya terrorism chor diya?,[],[],[],[],[],[' 1'],[],[],[]
3595,3596,NOT,Apko pata b Hai k terrorism kon Kar raha Hai aur terrorism hoti Kya Hai nahi nahi ap kuch b nahi  janty ??,Apko pata b Hai k terrorism kon Kar raha Hai aur terrorism hoti Kya Hai nahi nahi ap kuch b nahi janty ??,[],[],[],[],[],[],[],[],[]
3596,3597,HOF,"Darze nai kehte darje kehte loruu singhh!! Na bolna aata hai na ilkhna, gang rape ki birth hai tumari yaqeenan hahaa","Darze nai kehte darje kehte loruu singhh!! Na bolna aata hai na ilkhna, gang rape ki birth hai tumari yaqeenan hahaa",[],[],[],[],[],[],[],[],[]
3597,3598,HOF,i hate it when ramiz raja comes on!!!! buri nazar ye hi lagata hai,i hate it when ramiz raja comes on!!!! buri nazar ye hi lagata hai,[],[],[],[],[],[],[],[],[]
3598,3599,NOT,"Apni maa ka rape ka shayad hi koi itna jashn manata ho, dharm ke saath khoon bhi badal gaya tha lagta hai. Gandi naali ke keede! https://twitter.com/timesn0w/status/876081428584255489 …","Apni maa ka rape ka shayad hi koi itna jashn manata ho, dharm ke saath khoon bhi badal gaya tha lagta hai. Gandi naali ke keede!",[],[],[],['https://twitter.com/timesn0w/status/876081428584255489'],[],[],[],[],[]
3599,3600,NOT,apna desh sambhalo pehle..sara world mai jo terrorism faila rahe hai wo silhaynge humain k hum kaise apna desh chalaye,apna desh sambhalo pehle..sara world mai jo terrorism faila rahe hai wo silhaynge humain k hum kaise apna desh chalaye,[],[],[],[],[],[],[],[],[]
3600,3601,HOF,Ap kya samajhte ho hum khud apne hi country main hum khud  terrorism karahe hain,Ap kya samajhte ho hum khud apne hi country main hum khud terrorism karahe hain,[],[],[],[],[],[],[],[],[]
3601,3602,NOT,#hum band karay ya tum log bandy bhaijna band kardo. tum log he terrorism k baap ho.,band karay ya tum log bandy bhaijna band kardo. tum log he terrorism k baap ho.,['#hum'],[],[],[],[],[],[],[],['hum']
3602,3603,NOT,Yadav ugly tu Indian tha na. Aur bhi proxies pakri hain humne Indian terrorism ki. Tabhi tu MashaAllah sukoon hai.,Yadav ugly tu Indian tha na. Aur bhi proxies pakri hain humne Indian terrorism ki. Tabhi tu MashaAllah sukoon hai.,[],[],[],[],[],[],[],[],[]
3603,3604,HOF,@narendramodi @PMOIndia @RashtrapatiBhvn ek din v aisa nhi jata jab kisi ka rape na hua ho. India has become the land of rapes. #shameonuspic.twitter.com/aeNAYBogf1,ek din v aisa nhi jata jab kisi ka rape na hua ho. India has become the land of rapes.,['#shameonuspic'],[],[],['shameonuspic.twitter.com/aeNAYBogf1'],"['@narendramodi', '@PMOIndia', '@RashtrapatiBhvn']",[],[],[],['shame on us pic']
3604,3605,HOF,Pyar me dard bohat hota hai yar i hate you S,Pyar me dard bohat hota hai yar i hate you S,[],[],[],[],[],[],[],[],[]
3605,3606,NOT,rape ke aropi yusuf ko wha ki police bachane ki kosis kar rhi hai jo ki ek blatkaari hai. ye kaun btayega is tweet me#public shi kr rhi hai,rape ke aropi yusuf ko wha ki police bachane ki kosis kar rhi hai jo ki ek blatkaari hai. ye kaun btayega is tweet me shi kr rhi hai,['#public'],[],[],[],[],[],[],[],['public']
3606,3607,HOF,And yeah...kulbhushan jadhav ki taraf se namasaty..terrorism ki bad karte hai bloody rapist,And yeah...kulbhushan jadhav ki taraf se namasaty..terrorism ki bad karte hai bloody rapist,[],[],[],[],[],[],[],[],[]
3607,3608,NOT,Tabhi to india ke har gali mein rape hota hai...,Tabhi to india ke har gali mein rape hota hai...,[],[],[],[],[],[],[],[],[]
3608,3609,NOT,"Tum log karte ho baigairat kaum,,, maszido me bomb blast karte ho, Afghanistan me terrorism phaila rakha hai saalo tum logo ne..","Tum log karte ho baigairat kaum,,, maszido me bomb blast karte ho, Afghanistan me terrorism phaila rakha hai saalo tum logo ne..",[],[],[],[],[],[],[],[],[]
3609,3610,NOT,yeh toh pathani kutte hain ko  ladkiyon ka rape karte hain yaad nahi bangladeshi ko 1971 mai kisne rape kiya PORKI,yeh toh pathani kutte hain ko ladkiyon ka rape karte hain yaad nahi bangladeshi ko mai kisne rape kiya PORKI,[],[],[],[],[],[' 1971'],[],[],[]
3610,3611,NOT,Sir him pakistani terrorism nahi hien him to pyaar karna or pyaar bantna jaanty hien terrorism to hum pey hoti hai.,Sir him pakistani terrorism nahi hien him to pyaar karna or pyaar bantna jaanty hien terrorism to hum pey hoti hai.,[],[],[],[],[],[],[],[],[]
3611,3612,NOT,Bas porkistan ka rape start hone wala hai ...dekh ache se maa k loude...hijde....,Bas porkistan ka rape start hone wala hai ...dekh ache se maa k loude...hijde....,[],[],[],[],[],[],[],[],[]
3612,3613,NOT,Haan bilkul jo rape kr k aur logo ko lynch kr k maza lay...aisa maza nai chahiye.,Haan bilkul jo rape kr k aur logo ko lynch kr k maza lay...aisa maza nai chahiye.,[],[],[],[],[],[],[],[],[]
3613,3614,NOT,#Pakistan mein aurto ka rape nahin hota hain kya?,mein aurto ka rape nahin hota hain kya?,['#Pakistan'],[],[],[],[],[],[],[],['pakistan']
3614,3615,NOT,Yaar tum hamain sikha rahy ho k terrorism band karo...pehly hamara jo kashmir tum logn ny hathaya hua hai...usko tw peace main rakho...,Yaar tum hamain sikha rahy ho k terrorism band karo...pehly hamara jo kashmir tum logn ny hathaya hua hai...usko tw peace main rakho...,[],[],[],[],[],[],[],[],[]
3615,3616,NOT,@CarryMinati #AyeCarry tujhe pta ki katta kya hota avi gujjar ke rape se phele,tujhe pta ki katta kya hota avi gujjar ke rape se phele,['#AyeCarry'],[],[],[],['@CarryMinati'],[],[],[],['aye carry']
3616,3617,NOT,@chintskap aray  terrorist to tm khud ho jo Pakistan ke khilaf terrorism krte ho aur wese washroom bana rahe ho ya hum imdad Karen hahaha,aray terrorist to tm khud ho jo Pakistan ke khilaf terrorism krte ho aur wese washroom bana rahe ho ya hum imdad Karen hahaha,[],[],[],[],['@chintskap'],[],[],[],[]
3617,3618,HOF,Or Pakistan me Hindu ki kya halat hai Dekhi hai Maine kashmir me terrorism pakistan sponsored hai kashmiri musalman hai to shanti se rehne,Or Pakistan me Hindu ki kya halat hai Dekhi hai Maine kashmir me terrorism pakistan sponsored hai kashmiri musalman hai to shanti se rehne,[],[],[],[],[],[],[],[],[]
